"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
"27040511010005","0","0","0","0","1","0","0","20260324","20260327"
"27001116003004","0","0","0","0","1","0","0","20260324","20260327"
"27206025004011","0","0","0","0","1","0","0","20260324","20260327"
"26070504011004","0","0","0","1","0","0","0","20260324","20260327"
"24204004008011","0","1","0","0","0","0","0","20260324","20260327"
"27040449001005","0","0","0","0","1","0","0","20260324","20260327"
"24123255002015","0","1","0","0","0","0","0","20260324","20260327"
"27451044002007","0","0","0","0","1","0","0","20260324","20260327"
"26040441006005","0","0","0","1","0","0","0","20260324","20260327"
"26001079008004","0","0","0","1","0","0","0","20260324","20260327"
"27040519002005","0","0","0","0","1","0","0","20260324","20260327"
"25037031006013","0","0","1","0","0","0","0","20260324","20260327"
"27201041004011","0","0","0","0","1","0","0","20260324","20260327"
"26123124002015","0","0","0","1","0","0","0","20260324","20260327"
"27040401006005","0","0","0","0","1","0","0","20260324","20260327"
"24123534002015","0","1","0","0","0","0","0","20260324","20260327"
"25204007013011","0","0","1","0","0","0","0","20260324","20260327"
"24201048002011","0","1","0","0","0","0","0","20260324","20260327"
"27037018002013","0","0","0","0","1","0","0","20260324","20260327"
"25204016006011","0","0","1","0","0","0","0","20260324","20260327"
"26204024002011","0","0","0","1","0","0","0","20260324","20260327"
"24040405002005","0","1","0","0","0","0","0","20260324","20260327"
"26001116001004","0","0","0","1","0","0","0","20260324","20260327"
"27940256002007","0","0","0","0","1","0","0","20260324","20260327"
"26201032008011","0","0","0","1","0","0","0","20260324","20260327"
"27040450002005","0","0","0","0","1","0","0","20260324","20260327"
"24041206009005","0","1","0","0","0","0","0","20260324","20260327"
"26123403002015","0","0","0","1","0","0","0","20260324","20260327"
"27001087004004","0","0","0","0","1","0","0","20260324","20260327"
"26001137002004","0","0","0","1","0","0","0","20260324","20260327"
"25001108005004","0","0","1","0","0","0","0","20260324","20260327"
"27041211007005","0","0","0","0","1","0","0","20260324","20260327"
"27123493002015","0","0","0","0","1","0","0","20260324","20260327"
"27070507003004","0","0","0","0","1","0","0","20260324","20260327"
"27037054002013","0","0","0","0","1","0","0","20260324","20260327"
"27151107002007","0","0","0","0","1","0","0","20260324","20260327"
"27037075003013","0","0","0","0","1","0","0","20260324","20260327"
"27201073013011","0","0","0","0","1","0","0","20260324","20260327"
"26037046006013","0","0","0","1","0","0","0","20260324","20260327"
"24204007011011","0","1","0","0","0","0","0","20260324","20260327"
"26005001005004","0","0","0","1","0","0","0","20260324","20260327"
"25041215005005","0","0","1","0","0","0","0","20260324","20260327"
"24041206010005","0","1","0","0","0","0","0","20260324","20260327"
"26041223001005","0","0","0","1","0","0","0","20260324","20260327"
"27071502012004","0","0","0","0","1","0","0","20260324","20260327"
"25123078002015","0","0","1","0","0","0","0","20260324","20260327"
"25201077011011","0","0","1","0","0","0","0","20260324","20260327"
"24040609009005","0","1","0","0","0","0","0","20260324","20260327"
"25040405004005","0","0","1","0","0","0","0","20260324","20260327"
"26071502009004","0","0","0","1","0","0","0","20260324","20260327"
"27070507015004","0","0","0","0","1","0","0","20260324","20260327"
"24040609010005","0","1","0","0","0","0","0","20260324","20260327"
"27040609004005","0","0","0","0","1","0","0","20260324","20260327"
"26201004002011","0","0","0","1","0","0","0","20260324","20260327"
"27940114002007","0","0","0","0","1","0","0","20260324","20260327"
"24204061009011","0","1","0","0","0","0","0","20260324","20260327"
"25001105003004","0","0","1","0","0","0","0","20260324","20260327"
"25206029002011","0","0","1","0","0","0","0","20260324","20260327"
"27005070004004","0","0","0","0","1","0","0","20260324","20260327"
"25037006002013","0","0","1","0","0","0","0","20260324","20260327"
"24201073006011","0","1","0","0","0","0","0","20260324","20260327"
"27071502024004","0","0","0","0","1","0","0","20260324","20260327"
"24540914004005","0","1","0","0","0","0","0","20260324","20260327"
"25204040011011","0","0","1","0","0","0","0","20260324","20260327"
"24037031004013","0","1","0","0","0","0","0","20260324","20260327"
"27201068009011","0","0","0","0","1","0","0","20260324","20260327"
"27540910008005","0","0","0","0","1","0","0","20260324","20260327"
"26070901007004","0","0","0","1","0","0","0","20260324","20260327"
"26040417002005","0","0","0","1","0","0","0","20260324","20260327"
"27001083002004","0","0","0","0","1","0","0","20260324","20260327"
"27540909007005","0","0","0","0","1","0","0","20260324","20260327"
"25040437001005","0","0","1","0","0","0","0","20260324","20260327"
"26201007004011","0","0","0","1","0","0","0","20260324","20260327"
"24123398002015","0","1","0","0","0","0","0","20260324","20260327"
"25209021008011","0","0","1","0","0","0","0","20260324","20260327"
"27071502036004","0","0","0","0","1","0","0","20260324","20260327"
"26005004007004","0","0","0","1","0","0","0","20260324","20260327"
"27040520003005","0","0","0","0","1","0","0","20260324","20260327"
"26123267002015","0","0","0","1","0","0","0","20260324","20260327"
"26009015001004","0","0","0","1","0","0","0","20260324","20260327"
"25001071002004","0","0","1","0","0","0","0","20260324","20260327"
"25001104003004","0","0","1","0","0","0","0","20260324","20260327"
"26201008004011","0","0","0","1","0","0","0","20260324","20260327"
"26206008015011","0","0","0","1","0","0","0","20260324","20260327"
"25005025006004","0","0","1","0","0","0","0","20260324","20260327"
"24040520008005","0","1","0","0","0","0","0","20260324","20260327"
"25037010005013","0","0","1","0","0","0","0","20260324","20260327"
"26009014001004","0","0","0","1","0","0","0","20260324","20260327"
"25001043007004","0","0","1","0","0","0","0","20260324","20260327"
"25201024013011","0","0","1","0","0","0","0","20260324","20260327"
"25201053007011","0","0","1","0","0","0","0","20260324","20260327"
"27940113002007","0","0","0","0","1","0","0","20260324","20260327"
"27071502048004","0","0","0","0","1","0","0","20260324","20260327"
"24540913004005","0","1","0","0","0","0","0","20260324","20260327"
"27123313002015","0","0","0","0","1","0","0","20260324","20260327"
"26201088008011","0","0","0","1","0","0","0","20260324","20260327"
"26070902007004","0","0","0","1","0","0","0","20260324","20260327"
"26037043004013","0","0","0","1","0","0","0","20260324","20260327"
"27037022005013","0","0","0","0","1","0","0","20260324","20260327"
"26040602010005","0","0","0","1","0","0","0","20260324","20260327"
"26041226003005","0","0","0","1","0","0","0","20260324","20260327"
"27001150001004","0","0","0","0","1","0","0","20260324","20260327"
"27001121006004","0","0","0","0","1","0","0","20260324","20260327"
"27540908007005","0","0","0","0","1","0","0","20260324","20260327"
"25209016017011","0","0","1","0","0","0","0","20260324","20260327"
"27123369002015","0","0","0","0","1","0","0","20260324","20260327"
"26201061015011","0","0","0","1","0","0","0","20260324","20260327"
"25037034008013","0","0","1","0","0","0","0","20260324","20260327"
"26070901020004","0","0","0","1","0","0","0","20260324","20260327"
"27000884011009","0","0","0","0","1","0","0","20260324","20260327"
"26209024013011","0","0","0","1","0","0","0","20260324","20260327"
"24040519007005","0","1","0","0","0","0","0","20260324","20260327"
"24037026001013","0","1","0","0","0","0","0","20260324","20260327"
"24209037004011","0","1","0","0","0","0","0","20260324","20260327"
"26070902019004","0","0","0","1","0","0","0","20260324","20260327"
"26001141005004","0","0","0","1","0","0","0","20260324","20260327"
"26123391002015","0","0","0","1","0","0","0","20260324","20260327"
"26040416002005","0","0","0","1","0","0","0","20260324","20260327"
"27151095002007","0","0","0","0","1","0","0","20260324","20260327"
"25041218007005","0","0","1","0","0","0","0","20260324","20260327"
"24037083002013","0","1","0","0","0","0","0","20260324","20260327"
"27040610005005","0","0","0","0","1","0","0","20260324","20260327"
"26209025013011","0","0","0","1","0","0","0","20260324","20260327"
"25204039009011","0","0","1","0","0","0","0","20260324","20260327"
"26070901019004","0","0","0","1","0","0","0","20260324","20260327"
"27000884023009","0","0","0","0","1","0","0","20260324","20260327"
"27041206004005","0","0","0","0","1","0","0","20260324","20260327"
"27151094002007","0","0","0","0","1","0","0","20260324","20260327"
"26123390002015","0","0","0","1","0","0","0","20260324","20260327"
"26040602009005","0","0","0","1","0","0","0","20260324","20260327"
"26540901001005","0","0","0","1","0","0","0","20260324","20260327"
"26204019011011","0","0","0","1","0","0","0","20260324","20260327"
"25037063003013","0","0","1","0","0","0","0","20260324","20260327"
"25001162004004","0","0","1","0","0","0","0","20260324","20260327"
"24040614001005","0","1","0","0","0","0","0","20260324","20260327"
"26040601010005","0","0","0","1","0","0","0","20260324","20260327"
"25204041011011","0","0","1","0","0","0","0","20260324","20260327"
"26204060002011","0","0","0","1","0","0","0","20260324","20260327"
"24201032004011","0","1","0","0","0","0","0","20260324","20260327"
"25071503020004","0","0","1","0","0","0","0","20260324","20260327"
"26005050001004","0","0","0","1","0","0","0","20260324","20260327"
"26201045004011","0","0","0","1","0","0","0","20260324","20260327"
"27123120002015","0","0","0","0","1","0","0","20260324","20260327"
"24204008011011","0","1","0","0","0","0","0","20260324","20260327"
"27040448001005","0","0","0","0","1","0","0","20260324","20260327"
"27041203002005","0","0","0","0","1","0","0","20260324","20260327"
"24204039007011","0","1","0","0","0","0","0","20260324","20260327"
"26540902001005","0","0","0","1","0","0","0","20260324","20260327"
"27001100005004","0","0","0","0","1","0","0","20260324","20260327"
"25001142003004","0","0","1","0","0","0","0","20260324","20260327"
"25071503019004","0","0","1","0","0","0","0","20260324","20260327"
"27071903011004","0","0","0","0","1","0","0","20260324","20260327"
"27123492002015","0","0","0","0","1","0","0","20260324","20260327"
"24037084002013","0","1","0","0","0","0","0","20260324","20260327"
"27040436005005","0","0","0","0","1","0","0","20260324","20260327"
"26070503011004","0","0","0","1","0","0","0","20260324","20260327"
"26041227003005","0","0","0","1","0","0","0","20260324","20260327"
"24201013015011","0","1","0","0","0","0","0","20260324","20260327"
"27001112001004","0","0","0","0","1","0","0","20260324","20260327"
"26040512007005","0","0","0","1","0","0","0","20260324","20260327"
"24037010003013","0","1","0","0","0","0","0","20260324","20260327"
"27037080006013","0","0","0","0","1","0","0","20260324","20260327"
"26204041013011","0","0","0","1","0","0","0","20260324","20260327"
"26040601009005","0","0","0","1","0","0","0","20260324","20260327"
"25071503032004","0","0","1","0","0","0","0","20260324","20260327"
"26040442006005","0","0","0","1","0","0","0","20260324","20260327"
"25206004011011","0","0","1","0","0","0","0","20260324","20260327"
"26001066001004","0","0","0","1","0","0","0","20260324","20260327"
"25040606010005","0","0","1","0","0","0","0","20260324","20260327"
"25201082002011","0","0","1","0","0","0","0","20260324","20260327"
"27040518002005","0","0","0","0","1","0","0","20260324","20260327"
"27204016011011","0","0","0","0","1","0","0","20260324","20260327"
"25001091003004","0","0","1","0","0","0","0","20260324","20260327"
"26070902020004","0","0","0","1","0","0","0","20260324","20260327"
"24040434008005","0","1","0","0","0","0","0","20260324","20260327"
"25204003011011","0","0","1","0","0","0","0","20260324","20260327"
"25040409006005","0","0","1","0","0","0","0","20260324","20260327"
"25206016006011","0","0","1","0","0","0","0","20260324","20260327"
"25071503007004","0","0","1","0","0","0","0","20260324","20260327"
"27005056007004","0","0","0","0","1","0","0","20260324","20260327"
"25009076002004","0","0","1","0","0","0","0","20260324","20260327"
"27204047007011","0","0","0","0","1","0","0","20260324","20260327"
