"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
"98001003008004","1","0","0","0","0","0","0","20260607","20260610"
"99204008006011","0","1","0","0","0","0","0","20260607","20260610"
"99201035013011","0","1","0","0","0","0","0","20260607","20260610"
"10037008006013","0","0","1","0","0","0","0","20260607","20260610"
"98001191002004","1","0","0","0","0","0","0","20260607","20260610"
"10123123002015","0","0","1","0","0","0","0","20260607","20260610"
"99540902004005","0","1","0","0","0","0","0","20260607","20260610"
"97123164002015","0","0","0","0","0","0","1","20260607","20260610"
"10037092001013","0","0","1","0","0","0","0","20260607","20260610"
"98009100001004","1","0","0","0","0","0","0","20260607","20260610"
"99206042016011","0","1","0","0","0","0","0","20260607","20260610"
"99001015006004","0","1","0","0","0","0","0","20260607","20260610"
"98040504003005","1","0","0","0","0","0","0","20260607","20260610"
"99037072002013","0","1","0","0","0","0","0","20260607","20260610"
"98071503035004","1","0","0","0","0","0","0","20260607","20260610"
"99041230008005","0","1","0","0","0","0","0","20260607","20260610"
"98005005008004","1","0","0","0","0","0","0","20260607","20260610"
"98070511004004","1","0","0","0","0","0","0","20260607","20260610"
"98001050003004","1","0","0","0","0","0","0","20260607","20260610"
"10206042002011","0","0","1","0","0","0","0","20260607","20260610"
"99201001015011","0","1","0","0","0","0","0","20260607","20260610"
"98201070009011","1","0","0","0","0","0","0","20260607","20260610"
"97040608012005","0","0","0","0","0","0","1","20260607","20260610"
"97037003001013","0","0","0","0","0","0","1","20260607","20260610"
"98071503047004","1","0","0","0","0","0","0","20260607","20260610"
"10040417003005","0","0","1","0","0","0","0","20260607","20260610"
"99940187002007","0","1","0","0","0","0","0","20260607","20260610"
"10201077002011","0","0","1","0","0","0","0","20260607","20260610"
"10040602011005","0","0","1","0","0","0","0","20260607","20260610"
"99000904004009","0","1","0","0","0","0","0","20260607","20260610"
"98040409009005","1","0","0","0","0","0","0","20260607","20260610"
"98040409010005","1","0","0","0","0","0","0","20260607","20260610"
"99001130001004","0","1","0","0","0","0","0","20260607","20260610"
"98001084001004","1","0","0","0","0","0","0","20260607","20260610"
"99000893017009","0","1","0","0","0","0","0","20260607","20260610"
"98041220012005","1","0","0","0","0","0","0","20260607","20260610"
"10041213007005","0","0","1","0","0","0","0","20260607","20260610"
"10206040013011","0","0","1","0","0","0","0","20260607","20260610"
"10540902002005","0","0","1","0","0","0","0","20260607","20260610"
"98040432001005","1","0","0","0","0","0","0","20260607","20260610"
"10940153002007","0","0","1","0","0","0","0","20260607","20260610"
"98037037001013","1","0","0","0","0","0","0","20260607","20260610"
"99041227006005","0","1","0","0","0","0","0","20260607","20260610"
"99940026002007","0","1","0","0","0","0","0","20260607","20260610"
"99037037003013","0","1","0","0","0","0","0","20260607","20260610"
"97040410008005","0","0","0","0","0","0","1","20260607","20260610"
"10206039012011","0","0","1","0","0","0","0","20260607","20260610"
"10040616007005","0","0","1","0","0","0","0","20260607","20260610"
"10001069003004","0","0","1","0","0","0","0","20260607","20260610"
"98204008004011","1","0","0","0","0","0","0","20260607","20260610"
"98201035011011","1","0","0","0","0","0","0","20260607","20260610"
"98206034008011","1","0","0","0","0","0","0","20260607","20260610"
"10040452002005","0","0","1","0","0","0","0","20260607","20260610"
"98001015004004","1","0","0","0","0","0","0","20260607","20260610"
"10040509006005","0","0","1","0","0","0","0","20260607","20260610"
"10201043004011","0","0","1","0","0","0","0","20260607","20260610"
"99071503050004","0","1","0","0","0","0","0","20260607","20260610"
"97037049006013","0","0","0","0","0","0","1","20260607","20260610"
"98123092002015","1","0","0","0","0","0","0","20260607","20260610"
"98001156003004","1","0","0","0","0","0","0","20260607","20260610"
"99940305002007","0","1","0","0","0","0","0","20260607","20260610"
"99040616010005","0","1","0","0","0","0","0","20260607","20260610"
"10206005014011","0","0","1","0","0","0","0","20260607","20260610"
"99201069011011","0","1","0","0","0","0","0","20260607","20260610"
"98201069008011","1","0","0","0","0","0","0","20260607","20260610"
"98201084006011","1","0","0","0","0","0","0","20260607","20260610"
"98037003003013","1","0","0","0","0","0","0","20260607","20260610"
"99206042004011","0","1","0","0","0","0","0","20260607","20260610"
"99151075002007","0","1","0","0","0","0","0","20260607","20260610"
"98206020012011","1","0","0","0","0","0","0","20260607","20260610"
"99071501073004","0","1","0","0","0","0","0","20260607","20260610"
"99041207005005","0","1","0","0","0","0","0","20260607","20260610"
"99037045008013","0","1","0","0","0","0","0","20260607","20260610"
"98037027006013","1","0","0","0","0","0","0","20260607","20260610"
"10940277002007","0","0","1","0","0","0","0","20260607","20260610"
"99000893030009","0","1","0","0","0","0","0","20260607","20260610"
"98123037002015","1","0","0","0","0","0","0","20260607","20260610"
"97540904001005","0","0","0","0","0","0","1","20260607","20260610"
"99040434004005","0","1","0","0","0","0","0","20260607","20260610"
"99209017011011","0","1","0","0","0","0","0","20260607","20260610"
"99071501024004","0","1","0","0","0","0","0","20260607","20260610"
"99070511006004","0","1","0","0","0","0","0","20260607","20260610"
"10451276002007","0","0","1","0","0","0","0","20260607","20260610"
"10001137003004","0","0","1","0","0","0","0","20260607","20260610"
"98000006023009","1","0","0","0","0","0","0","20260607","20260610"
"99071901010004","0","1","0","0","0","0","0","20260607","20260610"
"10940010002007","0","0","1","0","0","0","0","20260607","20260610"
"98201057013011","1","0","0","0","0","0","0","20260607","20260610"
"98001017005004","1","0","0","0","0","0","0","20260607","20260610"
"99071901009004","0","1","0","0","0","0","0","20260607","20260610"
"10201057013011","0","0","1","0","0","0","0","20260607","20260610"
"10005070003004","0","0","1","0","0","0","0","20260607","20260610"
"98201050008011","1","0","0","0","0","0","0","20260607","20260610"
"10940048002007","0","0","1","0","0","0","0","20260607","20260610"
